nodenumber,    x-coordinate,    y-coordinate,water-liquid-vof
        38, 1.292355580E-03, 1.410000006E-02, 9.900000393E-01
        39, 1.282238560E-03, 1.425000005E-02, 9.899999797E-01
        40, 1.272562230E-03, 1.440000004E-02, 9.900000095E-01
        41, 1.263312459E-03, 1.455000003E-02, 9.900000393E-01
        42, 1.254471021E-03, 1.470000002E-02, 9.900000095E-01
        43, 1.246023796E-03, 1.485000001E-02, 9.900000095E-01
        44, 1.237963626E-03, 1.500000000E-02, 9.900000021E-01
        45, 1.230928675E-03, 1.513681790E-02, 9.900000393E-01
        46, 1.229878011E-03, 1.515000027E-02, 9.900000165E-01
        47, 1.218289831E-03, 1.530000021E-02, 9.900000393E-01
        48, 1.207228097E-03, 1.545000020E-02, 9.900000095E-01
        49, 1.196656829E-03, 1.559999972E-02, 9.900000095E-01
        50, 1.186517940E-03, 1.574999994E-02, 9.900000393E-01
        51, 1.176759010E-03, 1.589999946E-02, 9.899999797E-01
        52, 1.167360019E-03, 1.604999992E-02, 9.900000095E-01
        53, 1.158305435E-03, 1.619999991E-02, 9.899999797E-01
        54, 1.149583528E-03, 1.634999989E-02, 9.900000095E-01
        55, 1.141183111E-03, 1.649999988E-02, 9.900000095E-01
        56, 1.133094815E-03, 1.664999987E-02, 9.900000095E-01
        57, 1.125307776E-03, 1.679999986E-02, 9.900000393E-01
        58, 1.117808468E-03, 1.694999984E-02, 9.900000095E-01
        59, 1.110581988E-03, 1.709999983E-02, 9.899999946E-01
        60, 1.103612453E-03, 1.724999981E-02, 9.900000244E-01
        61, 1.096891044E-03, 1.739999980E-02, 9.899999946E-01
        62, 1.090389497E-03, 1.754999979E-02, 9.900000244E-01
        63, 1.084101088E-03, 1.769999977E-02, 9.900000133E-01
        64, 1.077997443E-03, 1.784999976E-02, 9.900000007E-01
        65, 1.076987448E-03, 1.787527425E-02, 9.900000244E-01
        66, 1.069620341E-03, 1.799999934E-02, 9.899999760E-01
        67, 1.060990299E-03, 1.814999971E-02, 9.900000095E-01
        68, 1.052625477E-03, 1.829999913E-02, 9.900000095E-01
        69, 1.044557865E-03, 1.845000019E-02, 9.900000542E-01
        70, 1.036783314E-03, 1.859999961E-02, 9.900000095E-01
        71, 1.029324189E-03, 1.874999902E-02, 9.899999797E-01
        72, 1.022187022E-03, 1.889999954E-02, 9.899999797E-01
        73, 1.015356800E-03, 1.904999951E-02, 9.899999797E-01
        74, 1.008823275E-03, 1.920000005E-02, 9.900000393E-01
        75, 1.002579389E-03, 1.934999944E-02, 9.899999797E-01
        76, 9.966020734E-04, 1.949999941E-02, 9.899999797E-01
        77, 9.908641205E-04, 1.964999938E-02, 9.900000393E-01
        78, 9.853537756E-04, 1.979999934E-02, 9.899999797E-01
        79, 9.800470059E-04, 1.994999931E-02, 9.900000095E-01
        80, 9.749242570E-04, 2.009999928E-02, 9.900000095E-01
        81, 9.699668734E-04, 2.024999925E-02, 9.899999797E-01
        82, 9.651583380E-04, 2.039999921E-02, 9.900000393E-01
        83, 9.604923190E-04, 2.054999918E-02, 9.900000095E-01
        84, 9.559409849E-04, 2.069999915E-02, 9.899999946E-01
        85, 9.515024913E-04, 2.084999912E-02, 9.900000095E-01
        86, 9.471614312E-04, 2.099999909E-02, 9.900000393E-01
        87, 9.429106288E-04, 2.114999905E-02, 9.899999946E-01
        88, 9.387423576E-04, 2.129999902E-02, 9.900000319E-01
        89, 9.346446794E-04, 2.144999899E-02, 9.900000244E-01
        90, 9.306060138E-04, 2.159999896E-02, 9.900000058E-01
        91, 9.266340320E-04, 2.174999893E-02, 9.899999835E-01
        92, 9.230512757E-04, 2.188687048E-02, 9.900000319E-01
        93, 9.225567521E-04, 2.189999888E-02, 9.899999907E-01
        94, 9.169720898E-04, 2.204999862E-02, 9.900000244E-01
        95, 9.114460988E-04, 2.219999883E-02, 9.900000393E-01
        96, 9.059844913E-04, 2.234999913E-02, 9.900000393E-01
        97, 9.005767026E-04, 2.249999810E-02, 9.899999648E-01
        98, 8.952162656E-04, 2.264999873E-02, 9.899999946E-01
        99, 8.899009575E-04, 2.279999938E-02, 9.900000393E-01
       100, 8.846304456E-04, 2.294999833E-02, 9.899999946E-01
       101, 8.794059848E-04, 2.309999795E-02, 9.899999499E-01
       102, 8.742303027E-04, 2.324999861E-02, 9.899999797E-01
       103, 8.690915871E-04, 2.339999857E-02, 9.900000095E-01
       104, 8.639961559E-04, 2.354999854E-02, 9.900000393E-01
       105, 8.589457022E-04, 2.369999922E-02, 9.900000393E-01
       106, 8.539419832E-04, 2.384999848E-02, 9.900000095E-01
       107, 8.489750426E-04, 2.399999773E-02, 9.899999797E-01
       108, 8.440532400E-04, 2.414999842E-02, 9.900000393E-01
       109, 8.391625220E-04, 2.429999839E-02, 9.899999797E-01
       110, 8.343172357E-04, 2.444999835E-02, 9.900000095E-01
       111, 8.295093151E-04, 2.459999832E-02, 9.900000095E-01
       112, 8.247292904E-04, 2.474999829E-02, 9.900000095E-01
       113, 8.199979365E-04, 2.489999826E-02, 9.899999797E-01
       114, 8.153003696E-04, 2.504999823E-02, 9.900000095E-01
       115, 8.106330109E-04, 2.519999820E-02, 9.900000393E-01
       116, 8.059916762E-04, 2.534999817E-02, 9.900000244E-01
       117, 8.013934056E-04, 2.549999814E-02, 9.899999946E-01
       118, 7.968228014E-04, 2.564999810E-02, 9.900000244E-01
       119, 7.922854612E-04, 2.579999807E-02, 9.900000244E-01
       120, 7.877717774E-04, 2.594999804E-02, 9.900000393E-01
       121, 7.832887147E-04, 2.609999801E-02, 9.899999946E-01
       122, 7.788271520E-04, 2.624999798E-02, 9.900000356E-01
       123, 7.743849880E-04, 2.639999795E-02, 9.900000095E-01
       124, 7.699601303E-04, 2.654999792E-02, 9.900000016E-01
       125, 7.691178180E-04, 2.657875796E-02, 9.900000393E-01
       126, 7.639967307E-04, 2.669999729E-02, 9.900000021E-01
       127, 7.577117903E-04, 2.684999726E-02, 9.899999648E-01
       128, 7.514961627E-04, 2.699999823E-02, 9.900000021E-01
       129, 7.453476458E-04, 2.714999779E-02, 9.900000095E-01
       130, 7.392476529E-04, 2.729999776E-02, 9.900000244E-01
       131, 7.332176657E-04, 2.744999773E-02, 9.900000244E-01
       132, 7.272523069E-04, 2.759999688E-02, 9.900000095E-01
       133, 7.213469883E-04, 2.774999850E-02, 9.900000095E-01
       134, 7.154966356E-04, 2.789999764E-02, 9.900000095E-01
       135, 7.097239507E-04, 2.804999677E-02, 9.899999797E-01
       136, 7.039975784E-04, 2.819999758E-02, 9.900000095E-01
       137, 6.983257865E-04, 2.834999670E-02, 9.899999797E-01
       138, 6.927112177E-04, 2.849999752E-02, 9.900000095E-01
       139, 6.871493207E-04, 2.864999749E-02, 9.899999797E-01
       140, 6.816345438E-04, 2.879999746E-02, 9.900000393E-01
       141, 6.761565820E-04, 2.894999743E-02, 9.899999797E-01
       142, 6.707325215E-04, 2.909999740E-02, 9.900000393E-01
       143, 6.653373755E-04, 2.924999737E-02, 9.899999797E-01
       144, 6.599657115E-04, 2.939999734E-02, 9.900000095E-01
       145, 6.546850852E-04, 2.954999731E-02, 9.900000393E-01
       146, 6.495313023E-04, 2.969999728E-02, 9.899999946E-01
       147, 6.447487358E-04, 2.984999760E-02, 9.900000244E-01
       148, 6.425319614E-04, 3.000000000E-02, 9.899999946E-01
